PLMN;SYSTEM;XCI;xNBID;LOCAL_CID;LAC/TAC;PCI/PSC/BSIC;ARFCN;BAND;RSSI;RSRP/RSCP;RSRQ/ECIO;SNR;CQI;TA;DISTANCE;DELTA_AZI;LAT;LON;SPEED;GPS_ACCURACY;UL;DL;BANDWIDTH;BANDWIDTHS;CA;NR_STATE;NARFCN;NR_BAND;NR_PCI;NR_SS_RSRP;NR_SS_RSRQ;NR_SS_SINR;NR_CSI_RSRP;NR_CSI_RSRQ;NR_CSI_SINR;CLF_LABEL;CLF_LOC;CLF_DESC;DATE;TIME;ROAMING
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-111;-15;-5.0;;;;;48.120945;-1.630827;6;5;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:14;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-111;-15;-5.0;;;;;48.120933;-1.630840;6;5;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:15;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-111;-15;-5.0;;;;;48.120924;-1.630853;6;5;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:16;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-111;-15;-5.0;;;;;48.120915;-1.630864;6;5;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:17;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-111;-15;-5.0;;;;;48.120906;-1.630874;6;5;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:18;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-111;-15;-5.0;;;;;48.120897;-1.630884;6;5;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:19;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-111;-15;-5.0;;;;;48.120887;-1.630896;6;5;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:20;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-111;-15;-5.0;;;;;48.120876;-1.630906;6;5;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:21;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-111;-15;-5.0;;;;;48.120865;-1.630916;6;5;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:22;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-111;-15;-5.0;;;;;48.120852;-1.630928;6;5;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:23;HOME
20810;4;157645829;615804;5;49402;276;1501;1800 B3;-67;-113;-16;-5.0;;;;;48.120841;-1.630937;6;5;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:24;HOME
20810;4;157645829;615804;5;49402;276;1501;1800 B3;-67;-113;-16;-5.0;;;;;48.120829;-1.630946;6;5;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:25;HOME
20810;4;157645829;615804;5;49402;276;1501;1800 B3;-67;-113;-16;-5.0;;;;;48.120818;-1.630956;6;5;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:26;HOME
20810;4;157645829;615804;5;49402;276;1501;1800 B3;-67;-113;-16;-5.0;;;;;48.120807;-1.630964;6;5;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:27;HOME
20810;4;157645829;615804;5;49402;276;1501;1800 B3;-67;-113;-16;-5.0;;;;;48.120796;-1.630972;6;5;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:28;HOME
20810;4;157645829;615804;5;49402;276;1501;1800 B3;-67;-113;-16;-5.0;;;;;48.120786;-1.630980;6;5;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:28;HOME
20810;4;157645829;615804;5;49402;276;1501;1800 B3;-67;-113;-16;-5.0;;;;;48.120775;-1.630989;6;5;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:29;HOME
20810;4;157645829;615804;5;49402;276;1501;1800 B3;-67;-113;-16;-5.0;;;;;48.120763;-1.631000;6;5;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:30;HOME
20810;4;157645829;615804;5;49402;276;1501;1800 B3;-67;-113;-16;-5.0;;;;;48.120756;-1.631007;6;5;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:31;HOME
20810;4;157645829;615804;5;49402;276;1501;1800 B3;-67;-113;-16;-5.0;;;;;48.120747;-1.631015;6;5;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:32;HOME
20810;4;157645829;615804;5;49402;276;1501;1800 B3;-67;-113;-16;-5.0;;;;;48.120737;-1.631026;6;5;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:33;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-110;-13;-5.0;;;;;48.120726;-1.631038;6;5;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:34;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-110;-13;-5.0;;;;;48.120715;-1.631048;6;5;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:35;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-110;-13;-5.0;;;;;48.120704;-1.631057;6;5;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:36;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-110;-13;-5.0;;;;;48.120693;-1.631065;6;5;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:36;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-110;-13;-5.0;;;;;48.120683;-1.631075;5;5;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:37;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-110;-13;-5.0;;;;;48.120672;-1.631084;6;5;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:38;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-110;-13;-5.0;;;;;48.120661;-1.631095;6;5;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:39;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-110;-13;-5.0;;;;;48.120650;-1.631104;6;5;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:40;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-110;-13;-5.0;;;;;48.120639;-1.631112;6;5;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:41;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-110;-13;-5.0;;;;;48.120630;-1.631118;6;5;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:42;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-110;-13;-5.0;;;;;48.120620;-1.631123;6;5;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:43;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-104;-13;-5.0;;;;;48.120608;-1.631130;6;5;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:44;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-104;-13;-5.0;;;;;48.120596;-1.631141;6;5;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:45;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-104;-13;-5.0;;;;;48.120585;-1.631151;6;5;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:46;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-104;-13;-5.0;;;;;48.120585;-1.631166;6;5;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:47;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-104;-13;-5.0;;;;;48.120579;-1.631178;6;5;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:48;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-104;-13;-5.0;;;;;48.120572;-1.631187;6;4;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:49;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-104;-13;-5.0;;;;;48.120563;-1.631194;6;4;8;26;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:50;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-104;-13;-5.0;;;;;48.120553;-1.631201;6;3;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:50;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-104;-13;-5.0;;;;;48.120541;-1.631208;6;3;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:51;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-104;-13;-5.0;;;;;48.120530;-1.631215;6;3;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:52;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-104;-13;-5.0;;;;;48.120521;-1.631221;5;3;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:53;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-100;-14;-5.0;;5;;;48.120513;-1.631228;6;3;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:54;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-100;-14;-5.0;;5;;;48.120503;-1.631237;6;3;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:55;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-100;-14;-5.0;;5;;;48.120492;-1.631245;6;3;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:56;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-100;-14;-5.0;;5;;;48.120480;-1.631253;6;3;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:57;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-100;-14;-5.0;;5;;;48.120469;-1.631262;6;3;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:58;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-100;-14;-5.0;;5;;;48.120458;-1.631270;6;3;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:59;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-100;-14;-5.0;;5;;;48.120447;-1.631279;6;3;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:14:59;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-100;-14;-5.0;;5;;;48.120435;-1.631288;6;3;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:15:00;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-100;-14;-5.0;;5;;;48.120424;-1.631298;6;3;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:15:01;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-100;-14;-5.0;;5;;;48.120412;-1.631307;6;3;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:15:02;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-100;-14;-5.0;;5;;;48.120403;-1.631312;6;3;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:15:03;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-96;-10;-5.0;;5;;;48.120392;-1.631321;6;3;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:15:04;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-96;-10;-5.0;;5;;;48.120381;-1.631330;6;3;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:15:05;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-96;-10;-5.0;;5;;;48.120372;-1.631340;6;3;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:15:06;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-96;-10;-5.0;;5;;;48.120362;-1.631353;6;3;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:15:07;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-96;-10;-5.0;;5;;;48.120353;-1.631367;6;3;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:15:08;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-96;-10;-5.0;;5;;;48.120344;-1.631383;6;3;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:15:09;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-67;-96;-10;-5.0;;5;;;48.120336;-1.631401;6;3;0;0;20000;20;1;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:15:10;HOME
